word_count,votes_up,votes_funny,author_playtime_forever,price,review_length_encoded
-0.297985534399226,-0.1392368975689853,-0.10879361819942518,-0.24780624832944337,-0.13719691040371487,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.33822040712719914,-1.0915874207663119,2
-0.23389076205899223,-0.1392368975689853,-0.10879361819942518,-0.2767419158024459,-1.0915874207663119,2
0.983909912405449,-0.1392368975689853,-0.10879361819942518,-0.21819097168363324,0.34023706176366736,0
-0.22107180759094547,-0.1392368975689853,-0.10879361819942518,-0.33487463889183844,1.7725389782658139,2
1.3812975009148982,-0.1392368975689853,-0.10879361819942518,-0.24440820246540515,1.7725389782658139,0
0.368600097939205,-0.1392368975689853,-0.10879361819942518,-0.3570403534511032,0.10152007567997623,1
-0.3364423978033662,-0.1392368975689853,-0.10879361819942518,-0.11567454184703362,-1.0915874207663119,2
-0.08006330844243123,0.07551826772389898,-0.10879361819942518,-0.3526228938278535,0.10152007567997623,1
-0.08006330844243123,-0.1392368975689853,-0.10879361819942518,-0.3714951177804351,-0.6146308825710971,1
-0.32362344333531945,-0.1392368975689853,-0.10879361819942518,0.09997067644770043,-1.0915874207663119,2
0.573703369427953,-0.1392368975689853,-0.10879361819942518,-0.3627386149769519,-0.13719691040371487,1
-0.3748992612075065,-0.1392368975689853,-0.10879361819942518,1.2791448688976448,-1.0915874207663119,2
-0.18261494418680524,-0.1392368975689853,-0.10879361819942518,-0.3691164856756083,-0.13719691040371487,2
-0.4133561246116467,-0.06765184247135721,-0.10879361819942518,0.16322660714748907,-1.0915874207663119,2
-0.31080448886727274,-0.1392368975689853,-0.10879361819942518,-0.022646501615402288,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.2302409650937996,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.30233181504008766,-1.0915874207663119,2
-0.27234762546313246,-0.1392368975689853,-0.10879361819942518,-0.3161069701966119,1.7725389782658139,2
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,-0.03192578070566054,0.34023706176366736,2
0.2404105532587375,-0.1392368975689853,-0.10879361819942518,-0.3358156362080336,0.8176710339310496,1
-0.20825285312289873,-0.1392368975689853,-0.10879361819942518,-0.2823094832566008,0.8176710339310496,2
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,-0.34972148543625164,0.8176710339310496,2
-0.3877182156755532,-0.1392368975689853,-0.10879361819942518,-0.3665287430560715,-1.0915874207663119,2
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,1.4761269737545073,-1.0915874207663119,2
-0.25952867099508575,-0.1392368975689853,-0.10879361819942518,-0.3078471048655651,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.35795521195295965,-1.0915874207663119,2
-0.32362344333531945,0.003933212626270889,0.3619653937899856,-0.2577128589638318,0.10152007567997623,2
2.7785635379319937,-0.06765184247135721,-0.10879361819942518,-0.3169172734411133,0.34023706176366736,0
-0.349261352271413,-0.1392368975689853,-0.10879361819942518,-0.3342473073477083,1.7725389782658139,2
-0.2851665799311792,-0.06765184247135721,-0.10879361819942518,-0.0963579580506932,0.34023706176366736,2
-0.32362344333531945,-0.1392368975689853,-0.10879361819942518,-0.3458529409141158,-0.13719691040371487,2
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,0.3844132540820393,-1.0915874207663119,2
0.26604846219483097,0.5050285983096675,0.3619653937899856,-0.3251509999578213,0.34023706176366736,1
0.04812623623803625,0.003933212626270889,-0.10879361819942518,-0.3602815664291089,0.8176710339310496,1
0.022488327301942758,-0.1392368975689853,-0.10879361819942518,-0.3368873275959226,-0.6146308825710971,1
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.3033250899849604,-1.0915874207663119,2
0.40705696134334524,-0.1392368975689853,-0.10879361819942518,1.1228870367805637,0.34023706176366736,1
-0.18261494418680524,1.6503894798717171,-0.10879361819942518,-0.3438402522100316,1.7725389782658139,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,0.2119493570749296,-1.0915874207663119,2
-0.24670971652703896,-0.1392368975689853,-0.10879361819942518,-0.36232039394753185,0.8176710339310496,2
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,-0.2968949416576265,-1.0915874207663119,2
-0.14415808078266498,-0.1392368975689853,-0.10879361819942518,-0.17459142936658884,1.7725389782658139,1
-0.054425399506337735,0.003933212626270889,-0.10879361819942518,-0.36616279965532894,0.8176710339310496,1
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,-0.36271247616261315,1.7725389782658139,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,0.1642721597210393,-1.0915874207663119,2
-0.14415808078266498,-0.1392368975689853,-0.10879361819942518,-0.3552367752617291,1.7725389782658139,1
-0.14415808078266498,0.003933212626270889,-0.10879361819942518,-0.3718871999955164,1.7725389782658139,1
-0.3364423978033662,-0.1392368975689853,-0.10879361819942518,1.4685467175962683,0.34023706176366736,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.03822523496130065,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.2776567743043023,-1.0915874207663119,2
-0.09288226291047799,0.21868837791915519,-0.10879361819942518,-0.3722270045819202,1.7725389782658139,1
-0.14415808078266498,-0.1392368975689853,-0.10879361819942518,-0.3716519506664676,-0.13719691040371487,1
-0.3877182156755532,-0.1392368975689853,-0.10879361819942518,-0.3650649694531012,-1.0915874207663119,2
6.624249878346019,0.07551826772389898,-0.10879361819942518,-0.19735833665564498,0.34023706176366736,0
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,-0.3638103063648409,-1.0915874207663119,2
0.022488327301942758,0.07551826772389898,-0.10879361819942518,-0.3226939514099783,1.7725389782658139,1
-0.09288226291047799,-0.1392368975689853,-0.10879361819942518,-0.3519432846550459,1.7725389782658139,1
-0.3364423978033662,-0.06765184247135721,-0.10879361819942518,-0.340050124130912,1.7725389782658139,2
1.0992805026178698,-0.1392368975689853,-0.10879361819942518,-0.35392983454479127,-0.6146308825710971,0
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,0.04068784552740263,-1.0915874207663119,2
-0.08006330844243123,-0.1392368975689853,-0.10879361819942518,0.5316531952522497,0.34023706176366736,1
-0.349261352271413,-0.06765184247135721,-0.10879361819942518,-0.18588339716093127,0.10152007567997623,2
1.9196935885728617,-0.1392368975689853,0.3619653937899856,-0.2149758975199663,-1.0915874207663119,0
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,6.098305790905345,-1.0915874207663119,2
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,-0.37175650592382264,-0.6146308825710971,2
-0.32362344333531945,-0.1392368975689853,-0.10879361819942518,-0.3600463171000601,-0.6146308825710971,2
-0.13133912631461822,-0.1392368975689853,-0.10879361819942518,0.17896217337941997,0.34023706176366736,1
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.11839297853826419,-1.0915874207663119,2
-0.13133912631461822,0.29027343301678327,-0.10879361819942518,0.34544028190295467,0.8176710339310496,1
3.0605805362290224,-0.1392368975689853,-0.10879361819942518,-0.3627647537912907,1.7725389782658139,0
-0.31080448886727274,-0.1392368975689853,-0.10879361819942518,-0.24759713781473333,1.7725389782658139,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,1.4819036517233724,-1.0915874207663119,2
-0.31080448886727274,-0.1392368975689853,-0.10879361819942518,-0.28766794019604575,0.34023706176366736,2
1.5607628634675528,0.003933212626270889,0.3619653937899856,-0.3679925166590418,1.7725389782658139,0
-0.3877182156755532,-0.1392368975689853,-0.10879361819942518,0.6613278531868165,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.3718349223668389,-1.0915874207663119,2
0.5480654604918594,1.9367297002622295,0.3619653937899856,-0.36914262448994706,0.8176710339310496,1
0.9198151400652153,0.1471033228215271,-0.10879361819942518,-0.14244068772991939,0.34023706176366736,0
0.022488327301942758,-0.1392368975689853,-0.10879361819942518,-0.3650649694531012,-0.13719691040371487,1
-0.297985534399226,-0.1392368975689853,-0.10879361819942518,-0.3674697403722667,-0.13719691040371487,2
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,-0.17234349133345583,-1.0915874207663119,2
-0.3748992612075065,-0.06765184247135721,-0.10879361819942518,-0.2942287825950734,-1.0915874207663119,2
-0.27234762546313246,-0.1392368975689853,-0.10879361819942518,-0.37092006386498244,-1.0915874207663119,2
-0.10570121737852474,-0.06765184247135721,-0.10879361819942518,-0.37105075793667625,0.34023706176366736,1
-0.18261494418680524,-0.06765184247135721,-0.10879361819942518,-0.33578949739369485,0.8176710339310496,2
-0.25952867099508575,-0.1392368975689853,-0.10879361819942518,5.209925907974057,0.34023706176366736,2
-0.2851665799311792,0.21868837791915519,0.3619653937899856,-0.3653524964108275,0.8176710339310496,2
-0.349261352271413,-0.1392368975689853,-0.10879361819942518,-0.3550799423756965,0.8176710339310496,2
-0.31080448886727274,-0.1392368975689853,-0.10879361819942518,0.6420896858334924,-1.0915874207663119,2
-0.3364423978033662,-0.06765184247135721,-0.10879361819942518,-0.3418275635059474,0.8176710339310496,2
-0.3364423978033662,-0.1392368975689853,-0.10879361819942518,-0.35688352056507067,1.7725389782658139,2
-0.24670971652703896,-0.1392368975689853,-0.10879361819942518,-0.3721747269532427,-0.6146308825710971,2
0.25322950772678426,-0.1392368975689853,-0.10879361819942518,-0.36459447079500357,1.7725389782658139,1
-0.32362344333531945,-0.1392368975689853,-0.10879361819942518,-0.13352735204040372,0.34023706176366736,2
-0.23389076205899223,-0.06765184247135721,0.8327244057793963,-0.37120759082270877,-0.13719691040371487,2
-0.297985534399226,-0.1392368975689853,-0.10879361819942518,-0.3673651851149117,0.8176710339310496,2
-0.22107180759094547,1.9367297002622295,2.245001441747629,1.4777475802435103,0.34023706176366736,2
-0.349261352271413,-0.1392368975689853,-0.10879361819942518,-0.18588339716093127,-1.0915874207663119,2
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,1.5132179513012016,-1.0915874207663119,2
-0.19543389865485197,-0.1392368975689853,-0.10879361819942518,-0.35547202459077787,-0.13719691040371487,2
-0.23389076205899223,-0.1392368975689853,-0.10879361819942518,0.10940678842399121,-1.0915874207663119,2
0.009669372833896009,-0.06765184247135721,-0.10879361819942518,-0.2958232502697375,0.34023706176366736,1
-0.2851665799311792,-0.1392368975689853,-0.10879361819942518,0.6945241473970362,-0.13719691040371487,2
-0.09288226291047799,0.1471033228215271,-0.10879361819942518,-0.34276856082214263,0.8176710339310496,1
-0.297985534399226,-0.06765184247135721,-0.10879361819942518,-0.35330250300066113,0.8176710339310496,2
-0.36208030673945973,-0.1392368975689853,-0.10879361819942518,-0.3358679138367111,-1.0915874207663119,2
0.7403497775125607,-0.1392368975689853,-0.10879361819942518,1.7025413835568088,0.8176710339310496,1
0.04812623623803625,-0.1392368975689853,0.3619653937899856,-0.34956465255021907,0.8176710339310496,1
-0.40053717014359996,-0.1392368975689853,-0.10879361819942518,-0.36007245591439885,-1.0915874207663119,2
0.48397068815162575,-0.1392368975689853,-0.10879361819942518,-0.3649865530100849,-1.0915874207663119,1
-0.25952867099508575,-0.1392368975689853,-0.10879361819942518,-0.2908568755453739,-0.13719691040371487,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.11860208905297424,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,2.085919373463338,-1.0915874207663119,2
2.8426583102722276,-0.1392368975689853,-0.10879361819942518,-0.3487282104913789,-0.13719691040371487,0
-0.349261352271413,-0.1392368975689853,-0.10879361819942518,-0.24783238714378214,0.34023706176366736,2
-0.20825285312289873,-0.06765184247135721,-0.10879361819942518,-0.3508454544528181,0.34023706176366736,2
-0.27234762546313246,-0.1392368975689853,-0.10879361819942518,-0.31265664670389615,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.3232167276967534,-1.0915874207663119,2
-0.24670971652703896,-0.06765184247135721,-0.10879361819942518,-0.3326528396730442,0.8176710339310496,2
-0.36208030673945973,-0.06765184247135721,-0.10879361819942518,1.2076290728668093,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.34885890456307267,-1.0915874207663119,2
-0.4133561246116467,-0.1392368975689853,-0.10879361819942518,-0.35372072403008126,-1.0915874207663119,2
